case_id,fault_terminal,current_level,current_profile,service_years,ambient_temp,vent_state,door_state,seed,severity,supply_mode,circuit_id,Stage_1_5_Time_s,Stage_2_Time_s,Stage_3_Time_s,Peak_Fire_HRR,Peak_Arc_Power,Aging_Ea_kJ_per_mol,Aging_Ignition_Temp_Rise_C,Aging_Combustion_Rate_Multiplier,Fault_Burnable_Mass_at_Stage3_g,Arc_Without_Sustained_Fire,Secondary_Ignited_Count,Secondary_Ignited_Nodes,Secondary_Ignition_Causes,Top_Risk_Neighbor,Max_Neighbor_T,Max_Neighbor_C,Diagnostic_Issues,Runner_QC_Issues,status,n_rows,n_nodes,edge_feat_shape,source_case_id
CASE_01348,X1,30.0,constant,10.0,26.0,reduced,closed,1348000,0.75,DC,DC_LOOP,301.68,308.324,309.826,584.4,816.0,136.48,4.806,0.9516,6.92714,False,0,,,X1_2,256.59,7.319,,,success,21492,37,37x37x4,
CASE_01349,X1,30.0,constant,10.0,26.0,reduced,closed,1349001,0.75,DC,DC_LOOP,301.68,308.328,309.83,584.4,816.0,136.48,4.806,0.9516,6.92802,False,0,,,X1_2,256.62,7.597,,,success,21492,37,37x37x4,
CASE_01350,X1,30.0,constant,10.0,26.0,reduced,closed,1350002,0.75,DC,DC_LOOP,301.68,308.342,309.844,584.4,816.0,136.48,4.806,0.9516,6.92374,False,0,,,X1_2,256.63,8.416,,,success,21493,37,37x37x4,
CASE_01352,X1,30.0,constant,10.0,26.0,forced,closed,1352001,0.75,DC,DC_LOOP,301.68,308.334,309.836,701.8,816.0,136.48,4.806,0.9516,6.93298,False,0,,,X1_2,261.76,7.977,,,success,21492,37,37x37x4,
CASE_01351,X1,30.0,constant,10.0,26.0,forced,closed,1351000,0.75,DC,DC_LOOP,301.68,308.35,309.852,701.8,816.0,136.48,4.806,0.9516,6.92772,False,0,,,X1_2,261.77,7.73,,,success,21493,37,37x37x4,
CASE_01357,X1,30.0,constant,20.0,26.0,normal,closed,1357000,0.75,DC,DC_LOOP,249.72,256.246,257.748,606.4,814.1,138.17,10.08,0.8962,6.97178,False,0,,,X1_2,263.79,7.216,,,success,18888,37,37x37x4,
CASE_01353,X1,30.0,constant,10.0,26.0,forced,closed,1353002,0.75,DC,DC_LOOP,301.68,308.3,309.802,701.8,816.0,136.48,4.806,0.9516,6.92848,False,0,,,X1_2,261.7,8.076,,,success,21491,37,37x37x4,
CASE_01358,X1,30.0,constant,20.0,26.0,normal,closed,1358001,0.75,DC,DC_LOOP,249.72,256.254,257.756,606.4,814.1,138.17,10.08,0.8962,6.9759,False,0,,,X1_2,263.83,7.791,,,success,18888,37,37x37x4,
CASE_01354,X1,30.0,constant,10.0,26.0,off,closed,1354000,0.75,DC,DC_LOOP,301.68,308.33,309.832,501.8,816.0,136.48,4.806,0.9516,6.92995,False,0,,,X1_2,251.73,7.293,,,success,21492,37,37x37x4,
CASE_01355,X1,30.0,constant,10.0,26.0,off,closed,1355001,0.75,DC,DC_LOOP,301.68,308.334,309.836,501.7,816.0,136.48,4.806,0.9516,6.93243,False,0,,,X1_2,251.74,7.384,,,success,21492,37,37x37x4,
CASE_01356,X1,30.0,constant,10.0,26.0,off,closed,1356002,0.75,DC,DC_LOOP,301.68,308.34,309.842,501.9,816.0,136.48,4.806,0.9516,6.92185,False,0,,,X1_2,251.71,7.862,,,success,21493,37,37x37x4,
CASE_01359,X1,30.0,constant,20.0,26.0,normal,closed,1359002,0.75,DC,DC_LOOP,249.72,256.234,257.736,606.4,814.1,138.17,10.08,0.8962,6.9778,False,0,,,X1_2,263.79,7.801,,,success,18887,37,37x37x4,
CASE_01360,X1,30.0,constant,20.0,26.0,reduced,closed,1360000,0.75,DC,DC_LOOP,249.72,256.25,257.752,551.3,814.1,138.17,10.08,0.8962,6.97203,False,0,,,X1_2,261.41,7.934,,,success,18888,37,37x37x4,
CASE_01361,X1,30.0,constant,20.0,26.0,reduced,closed,1361001,0.75,DC,DC_LOOP,249.72,256.25,257.752,551.4,814.1,138.17,10.08,0.8962,6.97134,False,0,,,X1_2,261.39,9.442,,,success,18888,37,37x37x4,
CASE_01362,X1,30.0,constant,20.0,26.0,reduced,closed,1362002,0.75,DC,DC_LOOP,249.72,256.284,257.786,551.3,814.1,138.17,10.08,0.8962,6.96548,False,0,,,X1_2,261.49,8.008,,,success,18890,37,37x37x4,
CASE_01363,X1,30.0,constant,20.0,26.0,forced,closed,1363000,0.75,DC,DC_LOOP,249.72,256.244,257.746,662.4,814.1,138.17,10.08,0.8962,6.97011,False,0,,,X1_2,266.05,7.985,,,success,18888,37,37x37x4,
CASE_01364,X1,30.0,constant,20.0,26.0,forced,closed,1364001,0.75,DC,DC_LOOP,249.72,256.264,257.766,662.3,814.1,138.17,10.08,0.8962,6.96782,False,0,,,X1_2,266.1,8.126,,,success,18889,37,37x37x4,
CASE_01365,X1,30.0,constant,20.0,26.0,forced,closed,1365002,0.75,DC,DC_LOOP,249.72,256.252,257.754,662.4,814.1,138.17,10.08,0.8962,6.97343,False,0,,,X1_2,266.08,7.497,,,success,18888,37,37x37x4,
CASE_01366,X1,30.0,constant,20.0,26.0,off,closed,1366000,0.75,DC,DC_LOOP,249.72,256.258,257.76,479.8,814.1,138.17,10.08,0.8962,6.96446,False,0,,,X1_2,257.01,8.05,,,success,18889,37,37x37x4,
CASE_01368,X1,30.0,constant,20.0,26.0,off,closed,1368002,0.75,DC,DC_LOOP,249.72,256.262,257.764,480.1,814.1,138.17,10.08,0.8962,6.96676,False,0,,,X1_2,256.97,8.164,,,success,18889,37,37x37x4,
CASE_01367,X1,30.0,constant,20.0,26.0,off,closed,1367001,0.75,DC,DC_LOOP,249.72,256.25,257.752,480.0,814.1,138.17,10.08,0.8962,6.9714,False,0,,,X1_2,256.96,8.244,,,success,18888,37,37x37x4,
CASE_01369,X1,30.0,constant,30.0,26.0,normal,closed,1369000,0.75,DC,DC_LOOP,233.82,240.262,241.764,578.6,813.3,139.42,14.035,0.855,6.99953,False,0,,,X1_2,267.45,7.495,,,success,18089,37,37x37x4,
CASE_01370,X1,30.0,constant,30.0,26.0,normal,closed,1370001,0.75,DC,DC_LOOP,233.82,240.27,241.772,578.6,813.3,139.42,14.035,0.855,7.00486,False,0,,,X1_2,267.52,6.934,,,success,18089,37,37x37x4,
CASE_01371,X1,30.0,constant,30.0,26.0,normal,closed,1371002,0.75,DC,DC_LOOP,233.82,240.272,241.774,578.6,813.3,139.42,14.035,0.855,7.0049,False,0,,,X1_2,267.51,8.522,,,success,18089,37,37x37x4,
CASE_01372,X1,30.0,constant,30.0,26.0,reduced,closed,1372000,0.75,DC,DC_LOOP,233.82,240.274,241.776,531.5,813.3,139.42,14.035,0.855,7.00598,False,0,,,X1_2,265.31,7.947,,,success,18089,37,37x37x4,
CASE_01373,X1,30.0,constant,30.0,26.0,reduced,closed,1373001,0.75,DC,DC_LOOP,233.82,240.274,241.776,531.5,813.3,139.42,14.035,0.855,7.00552,False,0,,,X1_2,265.31,7.701,,,success,18089,37,37x37x4,
CASE_01374,X1,30.0,constant,30.0,26.0,reduced,closed,1374002,0.75,DC,DC_LOOP,233.82,240.27,241.772,531.5,813.3,139.42,14.035,0.855,7.00333,False,0,,,X1_2,265.31,8.249,,,success,18089,37,37x37x4,
CASE_01376,X1,30.0,constant,30.0,26.0,forced,closed,1376001,0.75,DC,DC_LOOP,233.82,240.262,241.764,632.3,813.3,139.42,14.035,0.855,7.00108,False,0,,,X1_2,269.57,7.536,,,success,18089,37,37x37x4,
CASE_01375,X1,30.0,constant,30.0,26.0,forced,closed,1375000,0.75,DC,DC_LOOP,233.82,240.266,241.768,632.3,813.3,139.42,14.035,0.855,7.00234,False,0,,,X1_2,269.57,7.306,,,success,18089,37,37x37x4,
CASE_01377,X1,30.0,constant,30.0,26.0,forced,closed,1377002,0.75,DC,DC_LOOP,233.82,240.274,241.776,632.3,813.3,139.42,14.035,0.855,7.00591,False,0,,,X1_2,269.58,8.028,,,success,18089,37,37x37x4,
CASE_01378,X1,30.0,constant,30.0,26.0,off,closed,1378000,0.75,DC,DC_LOOP,233.82,240.268,241.77,463.0,813.3,139.42,14.035,0.855,7.00284,False,0,,,X1_2,261.24,7.998,,,success,18089,37,37x37x4,
CASE_01379,X1,30.0,constant,30.0,26.0,off,closed,1379001,0.75,DC,DC_LOOP,233.82,240.274,241.776,462.9,813.3,139.42,14.035,0.855,7.00538,False,0,,,X1_2,261.26,7.419,,,success,18089,37,37x37x4,
CASE_01380,X1,30.0,constant,30.0,26.0,off,closed,1380002,0.75,DC,DC_LOOP,233.82,240.266,241.768,463.0,813.3,139.42,14.035,0.855,7.00243,False,0,,,X1_2,261.25,7.925,,,success,18089,37,37x37x4,
CASE_01381,X1,35.0,constant,0.0,26.0,normal,closed,1381000,0.75,DC,DC_LOOP,640.38,646.276,647.778,678.0,956.1,135.0,0.0,1.0,6.62275,False,0,,,X1_2,237.04,8.121,,,success,38389,37,37x37x4,
CASE_01382,X1,35.0,constant,0.0,26.0,normal,closed,1382001,0.75,DC,DC_LOOP,640.38,646.266,647.768,677.9,956.1,135.0,0.0,1.0,6.61731,False,0,,,X1_2,237.02,8.609,,,success,38389,37,37x37x4,
CASE_01383,X1,35.0,constant,0.0,26.0,normal,closed,1383002,0.75,DC,DC_LOOP,640.38,646.266,647.768,677.9,956.1,135.0,0.0,1.0,6.61779,False,0,,,X1_2,237.03,8.821,,,success,38389,37,37x37x4,
CASE_01384,X1,35.0,constant,0.0,26.0,reduced,closed,1384000,0.75,DC,DC_LOOP,640.38,646.266,647.768,619.2,956.1,135.0,0.0,1.0,6.61713,False,0,,,X1_2,233.97,7.629,,,success,38389,37,37x37x4,
CASE_01385,X1,35.0,constant,0.0,26.0,reduced,closed,1385001,0.75,DC,DC_LOOP,640.38,646.262,647.764,619.3,956.1,135.0,0.0,1.0,6.61369,False,0,,,X1_2,233.93,8.269,,,success,38389,37,37x37x4,
CASE_01386,X1,35.0,constant,0.0,26.0,reduced,closed,1386002,0.75,DC,DC_LOOP,640.38,646.272,647.774,619.1,956.1,135.0,0.0,1.0,6.62136,False,0,,,X1_2,233.98,7.724,,,success,38389,37,37x37x4,
CASE_01388,X1,35.0,constant,0.0,26.0,forced,closed,1388001,0.75,DC,DC_LOOP,640.38,646.27,647.772,739.3,956.1,135.0,0.0,1.0,6.62057,False,0,,,X1_2,239.95,8.287,,,success,38389,37,37x37x4,
CASE_01387,X1,35.0,constant,0.0,26.0,forced,closed,1387000,0.75,DC,DC_LOOP,640.38,646.274,647.776,739.2,956.1,135.0,0.0,1.0,6.62403,False,0,,,X1_2,239.98,7.776,,,success,38389,37,37x37x4,
CASE_01389,X1,35.0,constant,0.0,26.0,forced,closed,1389002,0.75,DC,DC_LOOP,640.38,646.254,647.756,739.3,956.1,135.0,0.0,1.0,6.6245,False,0,,,X1_2,239.94,9.005,,,success,38388,37,37x37x4,
CASE_01390,X1,35.0,constant,0.0,26.0,off,closed,1390000,0.75,DC,DC_LOOP,640.36,646.254,647.756,540.5,956.1,135.0,0.0,1.0,6.63159,False,0,,,X1_2,228.35,8.465,,,success,38388,37,37x37x4,
CASE_01393,X1,35.0,constant,5.0,26.0,normal,closed,1393000,0.75,DC,DC_LOOP,341.24,347.108,348.61,665.1,952.5,135.61,2.046,0.9801,6.65055,False,0,,,X1_2,238.89,7.234,,,success,23431,37,37x37x4,
CASE_01394,X1,35.0,constant,5.0,26.0,normal,closed,1394001,0.75,DC,DC_LOOP,341.24,347.106,348.608,665.1,952.5,135.61,2.046,0.9801,6.64962,False,0,,,X1_2,238.85,7.463,,,success,23431,37,37x37x4,
CASE_01391,X1,35.0,constant,0.0,26.0,off,closed,1391001,0.75,DC,DC_LOOP,640.36,646.24,647.742,540.8,956.1,135.0,0.0,1.0,6.62257,False,0,,,X1_2,228.31,8.783,,,success,38388,37,37x37x4,
CASE_01392,X1,35.0,constant,0.0,26.0,off,closed,1392002,0.75,DC,DC_LOOP,640.36,646.244,647.746,540.7,956.1,135.0,0.0,1.0,6.62486,False,0,,,X1_2,228.34,7.713,,,success,38388,37,37x37x4,
CASE_01395,X1,35.0,constant,5.0,26.0,normal,closed,1395002,0.75,DC,DC_LOOP,341.24,347.092,348.594,665.1,952.5,135.61,2.046,0.9801,6.65564,False,0,,,X1_2,238.84,7.974,,,success,23430,37,37x37x4,
CASE_01396,X1,35.0,constant,5.0,26.0,reduced,closed,1396000,0.75,DC,DC_LOOP,341.24,347.106,348.608,609.7,952.5,135.61,2.046,0.9801,6.64844,False,0,,,X1_2,235.87,8.251,,,success,23431,37,37x37x4,
CASE_01397,X1,35.0,constant,5.0,26.0,reduced,closed,1397001,0.75,DC,DC_LOOP,341.24,347.108,348.61,609.7,952.5,135.61,2.046,0.9801,6.64959,False,0,,,X1_2,235.88,7.767,,,success,23431,37,37x37x4,
CASE_01398,X1,35.0,constant,5.0,26.0,reduced,closed,1398002,0.75,DC,DC_LOOP,341.24,347.122,348.624,609.8,952.5,135.61,2.046,0.9801,6.64226,False,0,,,X1_2,235.85,7.738,,,success,23432,37,37x37x4,
CASE_01399,X1,35.0,constant,5.0,26.0,forced,closed,1399000,0.75,DC,DC_LOOP,341.24,347.114,348.616,725.4,952.5,135.61,2.046,0.9801,6.65404,False,0,,,X1_2,241.77,7.279,,,success,23431,37,37x37x4,
CASE_01400,X1,35.0,constant,5.0,26.0,forced,closed,1400001,0.75,DC,DC_LOOP,341.24,347.116,348.618,725.4,952.5,135.61,2.046,0.9801,6.65832,False,0,,,X1_2,241.77,8.347,,,success,23431,37,37x37x4,
CASE_01401,X1,35.0,constant,5.0,26.0,forced,closed,1401002,0.75,DC,DC_LOOP,341.24,347.11,348.612,725.4,952.5,135.61,2.046,0.9801,6.65259,False,0,,,X1_2,241.76,7.7,,,success,23431,37,37x37x4,
CASE_01402,X1,35.0,constant,5.0,26.0,off,closed,1402000,0.75,DC,DC_LOOP,341.24,347.104,348.606,532.9,952.5,135.61,2.046,0.9801,6.64746,False,0,,,X1_2,230.11,7.615,,,success,23431,37,37x37x4,
CASE_01403,X1,35.0,constant,5.0,26.0,off,closed,1403001,0.75,DC,DC_LOOP,341.24,347.112,348.614,532.7,952.5,135.61,2.046,0.9801,6.65396,False,0,,,X1_2,230.13,7.612,,,success,23431,37,37x37x4,
CASE_01404,X1,35.0,constant,5.0,26.0,off,closed,1404002,0.75,DC,DC_LOOP,341.24,347.116,348.618,532.6,952.5,135.61,2.046,0.9801,6.6549,False,0,,,X1_2,230.14,8.184,,,success,23431,37,37x37x4,
CASE_01405,X1,35.0,constant,10.0,26.0,normal,closed,1405000,0.75,DC,DC_LOOP,266.6,272.434,273.936,646.7,950.2,136.48,4.806,0.9516,6.68547,False,0,,,X1_2,240.78,7.586,,,success,19697,37,37x37x4,
CASE_01406,X1,35.0,constant,10.0,26.0,normal,closed,1406001,0.75,DC,DC_LOOP,266.6,272.432,273.934,646.6,950.2,136.48,4.806,0.9516,6.68463,False,0,,,X1_2,240.8,8.876,,,success,19697,37,37x37x4,
CASE_01407,X1,35.0,constant,10.0,26.0,normal,closed,1407002,0.75,DC,DC_LOOP,266.6,272.43,273.932,646.6,950.2,136.48,4.806,0.9516,6.6832,False,0,,,X1_2,240.82,7.776,,,success,19697,37,37x37x4,
CASE_01408,X1,35.0,constant,10.0,26.0,reduced,closed,1408000,0.75,DC,DC_LOOP,266.6,272.422,273.924,596.7,950.2,136.48,4.806,0.9516,6.67809,False,0,,,X1_2,237.83,7.541,,,success,19697,37,37x37x4,
CASE_01409,X1,35.0,constant,10.0,26.0,reduced,closed,1409001,0.75,DC,DC_LOOP,266.6,272.43,273.932,596.5,950.2,136.48,4.806,0.9516,6.68393,False,0,,,X1_2,237.88,8.984,,,success,19697,37,37x37x4,
CASE_01411,X1,35.0,constant,10.0,26.0,forced,closed,1411000,0.75,DC,DC_LOOP,266.6,272.434,273.936,705.4,950.2,136.48,4.806,0.9516,6.68677,False,0,,,X1_2,243.62,7.743,,,success,19697,37,37x37x4,
CASE_01410,X1,35.0,constant,10.0,26.0,reduced,closed,1410002,0.75,DC,DC_LOOP,266.6,272.428,273.93,596.5,950.2,136.48,4.806,0.9516,6.68104,False,0,,,X1_2,237.88,8.266,,,success,19697,37,37x37x4,
CASE_01412,X1,35.0,constant,10.0,26.0,forced,closed,1412001,0.75,DC,DC_LOOP,266.6,272.434,273.936,705.4,950.2,136.48,4.806,0.9516,6.68496,False,0,,,X1_2,243.6,8.362,,,success,19697,37,37x37x4,
CASE_01413,X1,35.0,constant,10.0,26.0,forced,closed,1413002,0.75,DC,DC_LOOP,266.6,272.42,273.922,705.4,950.2,136.48,4.806,0.9516,6.67669,False,0,,,X1_2,243.55,7.442,,,success,19697,37,37x37x4,
CASE_01414,X1,35.0,constant,10.0,26.0,off,closed,1414000,0.75,DC,DC_LOOP,266.6,272.436,273.938,521.4,950.2,136.48,4.806,0.9516,6.68658,False,0,,,X1_2,232.27,8.302,,,success,19697,37,37x37x4,
CASE_01417,X1,35.0,constant,20.0,26.0,normal,closed,1417000,0.75,DC,DC_LOOP,222.28,228.046,229.548,610.1,947.7,138.17,10.08,0.8962,6.73142,False,0,,,X1_2,244.46,7.542,,,success,17478,37,37x37x4,
CASE_01415,X1,35.0,constant,10.0,26.0,off,closed,1415001,0.75,DC,DC_LOOP,266.6,272.426,273.928,521.6,950.2,136.48,4.806,0.9516,6.68161,False,0,,,X1_2,232.25,7.316,,,success,19697,37,37x37x4,
CASE_01418,X1,35.0,constant,20.0,26.0,normal,closed,1418001,0.75,DC,DC_LOOP,222.28,228.022,229.524,610.1,947.7,138.17,10.08,0.8962,6.73242,False,0,,,X1_2,244.45,7.11,,,success,17477,37,37x37x4,
CASE_01416,X1,35.0,constant,10.0,26.0,off,closed,1416002,0.75,DC,DC_LOOP,266.6,272.434,273.936,521.5,950.2,136.48,4.806,0.9516,6.6845,False,0,,,X1_2,232.26,9.454,,,success,19697,37,37x37x4,
CASE_01419,X1,35.0,constant,20.0,26.0,normal,closed,1419002,0.75,DC,DC_LOOP,222.28,228.022,229.524,610.1,947.7,138.17,10.08,0.8962,6.73192,False,0,,,X1_2,244.42,8.452,,,success,17477,37,37x37x4,
CASE_01420,X1,35.0,constant,20.0,26.0,reduced,closed,1420000,0.75,DC,DC_LOOP,222.28,228.034,229.536,570.2,947.7,138.17,10.08,0.8962,6.73934,False,0,,,X1_2,241.67,7.583,,,success,17477,37,37x37x4,
CASE_01421,X1,35.0,constant,20.0,26.0,reduced,closed,1421001,0.75,DC,DC_LOOP,222.28,228.024,229.526,570.4,947.7,138.17,10.08,0.8962,6.73367,False,0,,,X1_2,241.63,7.154,,,success,17477,37,37x37x4,
CASE_01422,X1,35.0,constant,20.0,26.0,reduced,closed,1422002,0.75,DC,DC_LOOP,222.28,228.026,229.528,570.3,947.7,138.17,10.08,0.8962,6.73475,False,0,,,X1_2,241.67,7.946,,,success,17477,37,37x37x4,
CASE_01423,X1,35.0,constant,20.0,26.0,forced,closed,1423000,0.75,DC,DC_LOOP,222.28,228.038,229.54,665.9,947.7,138.17,10.08,0.8962,6.72738,False,0,,,X1_2,247.11,8.28,,,success,17478,37,37x37x4,
CASE_01424,X1,35.0,constant,20.0,26.0,forced,closed,1424001,0.75,DC,DC_LOOP,222.28,228.03,229.532,666.0,947.7,138.17,10.08,0.8962,6.73727,False,0,,,X1_2,247.1,7.467,,,success,17477,37,37x37x4,
CASE_01425,X1,35.0,constant,20.0,26.0,forced,closed,1425002,0.75,DC,DC_LOOP,222.28,228.034,229.536,666.0,947.7,138.17,10.08,0.8962,6.74056,False,0,,,X1_2,247.12,7.289,,,success,17477,37,37x37x4,
CASE_01426,X1,35.0,constant,20.0,26.0,off,closed,1426000,0.75,DC,DC_LOOP,222.28,228.024,229.526,499.3,947.7,138.17,10.08,0.8962,6.73284,False,0,,,X1_2,236.29,7.786,,,success,17477,37,37x37x4,
CASE_01427,X1,35.0,constant,20.0,26.0,off,closed,1427001,0.75,DC,DC_LOOP,222.28,228.026,229.528,499.2,947.7,138.17,10.08,0.8962,6.73433,False,0,,,X1_2,236.32,7.348,,,success,17477,37,37x37x4,
CASE_01428,X1,35.0,constant,20.0,26.0,off,closed,1428002,0.75,DC,DC_LOOP,222.28,228.014,229.516,499.1,947.7,138.17,10.08,0.8962,6.74278,False,0,,,X1_2,236.32,7.802,,,success,17476,37,37x37x4,
CASE_01429,X1,35.0,constant,30.0,26.0,normal,closed,1429000,0.75,DC,DC_LOOP,209.04,214.706,216.208,585.6,946.6,139.42,14.035,0.855,6.77501,False,0,,,X1_2,247.16,8.861,,,success,16811,37,37x37x4,
CASE_01430,X1,35.0,constant,30.0,26.0,normal,closed,1430001,0.75,DC,DC_LOOP,209.04,214.726,216.228,585.6,946.6,139.42,14.035,0.855,6.77039,False,0,,,X1_2,247.17,7.012,,,success,16812,37,37x37x4,
CASE_01434,X1,35.0,constant,30.0,26.0,reduced,closed,1434002,0.75,DC,DC_LOOP,209.04,214.728,216.23,550.0,946.6,139.42,14.035,0.855,6.77286,False,0,,,X1_2,244.54,7.485,,,success,16812,37,37x37x4,
CASE_01431,X1,35.0,constant,30.0,26.0,normal,closed,1431002,0.75,DC,DC_LOOP,209.04,214.712,216.214,585.5,946.6,139.42,14.035,0.855,6.77856,False,0,,,X1_2,247.2,7.976,,,success,16811,37,37x37x4,
CASE_01433,X1,35.0,constant,30.0,26.0,reduced,closed,1433001,0.75,DC,DC_LOOP,209.04,214.738,216.24,549.8,946.6,139.42,14.035,0.855,6.7627,False,0,,,X1_2,244.56,8.284,,,success,16813,37,37x37x4,
CASE_01432,X1,35.0,constant,30.0,26.0,reduced,closed,1432000,0.75,DC,DC_LOOP,209.04,214.72,216.222,550.2,946.6,139.42,14.035,0.855,6.76727,False,0,,,X1_2,244.49,7.403,,,success,16812,37,37x37x4,
CASE_01435,X1,35.0,constant,30.0,26.0,forced,closed,1435000,0.75,DC,DC_LOOP,209.04,214.726,216.228,635.9,946.6,139.42,14.035,0.855,6.77251,False,0,,,X1_2,249.73,8.461,,,success,16812,37,37x37x4,
CASE_01436,X1,35.0,constant,30.0,26.0,forced,closed,1436001,0.75,DC,DC_LOOP,209.04,214.726,216.228,635.9,946.6,139.42,14.035,0.855,6.77245,False,0,,,X1_2,249.7,7.594,,,success,16812,37,37x37x4,
CASE_01437,X1,35.0,constant,30.0,26.0,forced,closed,1437002,0.75,DC,DC_LOOP,209.04,214.72,216.222,635.9,946.6,139.42,14.035,0.855,6.76798,False,0,,,X1_2,249.7,7.325,,,success,16812,37,37x37x4,
CASE_01438,X1,35.0,constant,30.0,26.0,off,closed,1438000,0.75,DC,DC_LOOP,209.04,214.726,216.228,481.8,946.6,139.42,14.035,0.855,6.7707,False,0,,,X1_2,239.41,7.272,,,success,16812,37,37x37x4,
CASE_01439,X1,35.0,constant,30.0,26.0,off,closed,1439001,0.75,DC,DC_LOOP,209.04,214.718,216.22,481.7,946.6,139.42,14.035,0.855,6.76618,False,0,,,X1_2,239.38,8.472,,,success,16812,37,37x37x4,
CASE_01440,X1,35.0,constant,30.0,26.0,off,closed,1440002,0.75,DC,DC_LOOP,209.04,214.718,216.22,481.6,946.6,139.42,14.035,0.855,6.76593,False,0,,,X1_2,239.41,8.118,,,success,16812,37,37x37x4,
CASE_01441,X2,2.0,constant,0.0,26.0,normal,closed,1441000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.677,,,success,45001,37,37x37x4,
CASE_01442,X2,2.0,constant,0.0,26.0,normal,closed,1442001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.475,,,success,45001,37,37x37x4,
CASE_01444,X2,2.0,constant,0.0,26.0,reduced,closed,1444000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.478,,,success,45001,37,37x37x4,
CASE_01443,X2,2.0,constant,0.0,26.0,normal,closed,1443002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.443,,,success,45001,37,37x37x4,
CASE_01445,X2,2.0,constant,0.0,26.0,reduced,closed,1445001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,8.978,,,success,45001,37,37x37x4,
CASE_01446,X2,2.0,constant,0.0,26.0,reduced,closed,1446002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.468,,,success,45001,37,37x37x4,
CASE_01447,X2,2.0,constant,0.0,26.0,forced,closed,1447000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.702,,,success,45001,37,37x37x4,
CASE_01448,X2,2.0,constant,0.0,26.0,forced,closed,1448001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.707,,,success,45001,37,37x37x4,
CASE_01449,X2,2.0,constant,0.0,26.0,forced,closed,1449002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.688,,,success,45001,37,37x37x4,
CASE_01450,X2,2.0,constant,0.0,26.0,off,closed,1450000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,8.593,,,success,45001,37,37x37x4,
CASE_01451,X2,2.0,constant,0.0,26.0,off,closed,1451001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.893,,,success,45001,37,37x37x4,
CASE_01452,X2,2.0,constant,0.0,26.0,off,closed,1452002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,HARNESS_BOTTOM,26.01,7.314,,,success,45001,37,37x37x4,
CASE_01453,X2,2.0,constant,5.0,26.0,normal,closed,1453000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,8.764,,,success,45001,37,37x37x4,
CASE_01454,X2,2.0,constant,5.0,26.0,normal,closed,1454001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,7.385,,,success,45001,37,37x37x4,
CASE_01455,X2,2.0,constant,5.0,26.0,normal,closed,1455002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,8.09,,,success,45001,37,37x37x4,
CASE_01456,X2,2.0,constant,5.0,26.0,reduced,closed,1456000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,7.623,,,success,45001,37,37x37x4,
CASE_01457,X2,2.0,constant,5.0,26.0,reduced,closed,1457001,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,7.234,,,success,45001,37,37x37x4,
CASE_01458,X2,2.0,constant,5.0,26.0,reduced,closed,1458002,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,7.914,,,success,45001,37,37x37x4,
CASE_01459,X2,2.0,constant,5.0,26.0,forced,closed,1459000,0.75,AC,AC_LOOP,,,,0.0,0.0,135.61,2.046,0.9801,,False,0,,,HARNESS_BOTTOM,26.15,7.599,,,success,45001,37,37x37x4,
